Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Firefox 98.0,,,2022-04-19 14:58:57,2022-04-19 14:59:42,45.507s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Firefox 98.0,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-19 14:58:57,2022-04-19 14:59:17,19.661s,PASSED
"comment(""Story: Login to CURA system"")",Firefox 98.0,,,2022-04-19 14:58:58,2022-04-19 14:58:58,0.093s,PASSED
"comment(""Given that the user has the valid login information"")",Firefox 98.0,,,2022-04-19 14:58:58,2022-04-19 14:58:58,0.005s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-19 14:58:58,2022-04-19 14:59:09,10.919s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-19 14:59:09,2022-04-19 14:59:09,0.073s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Firefox 98.0,,,2022-04-19 14:59:09,2022-04-19 14:59:10,1.047s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Firefox 98.0,,,2022-04-19 14:59:10,2022-04-19 14:59:12,1.037s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Firefox 98.0,,,2022-04-19 14:59:12,2022-04-19 14:59:12,0.240s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Firefox 98.0,,,2022-04-19 14:59:12,2022-04-19 14:59:12,0.178s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Firefox 98.0,,,2022-04-19 14:59:12,2022-04-19 14:59:13,0.612s,PASSED
"comment(""When he logins to CURA system"")",Firefox 98.0,,,2022-04-19 14:59:13,2022-04-19 14:59:13,0.016s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Firefox 98.0,,,2022-04-19 14:59:13,2022-04-19 14:59:13,0.809s,PASSED
"comment(""Then he should be able to login successfully"")",Firefox 98.0,,,2022-04-19 14:59:13,2022-04-19 14:59:13,0.009s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Firefox 98.0,,,2022-04-19 14:59:13,2022-04-19 14:59:13,0.086s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-19 14:59:13,2022-04-19 14:59:14,1.005s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-19 14:59:14,2022-04-19 14:59:15,0.079s,PASSED
Video,Firefox 98.0,,,2022-04-19 14:59:17,2022-04-19 14:59:17,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Firefox 98.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-19 14:59:17,2022-04-19 14:59:42,25.501s,PASSED
"comment(""Story: Book an appointment"")",Firefox 98.0,,,2022-04-19 14:59:18,2022-04-19 14:59:18,0.005s,PASSED
"comment(""Given that the user has logged into their account"")",Firefox 98.0,,,2022-04-19 14:59:18,2022-04-19 14:59:18,0.006s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-19 14:59:18,2022-04-19 14:59:29,11.310s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-19 14:59:29,2022-04-19 14:59:30,0.244s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Firefox 98.0,,,2022-04-19 14:59:30,2022-04-19 14:59:33,3.037s,PASSED
"comment(""And Appointment page is displayed"")",Firefox 98.0,,,2022-04-19 14:59:33,2022-04-19 14:59:33,0.005s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-19 14:59:33,2022-04-19 14:59:33,0.247s,PASSED
