Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Chrome 100.0.4896.127,,,2022-04-19 13:37:03,2022-04-19 13:38:07,1m - 4.425s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Chrome 100.0.4896.127,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-19 13:37:04,2022-04-19 13:37:31,27.073s,PASSED
"comment(""Story: Login to CURA system"")",Chrome 100.0.4896.127,,,2022-04-19 13:37:05,2022-04-19 13:37:05,0.173s,PASSED
"comment(""Given that the user has the valid login information"")",Chrome 100.0.4896.127,,,2022-04-19 13:37:05,2022-04-19 13:37:05,0.006s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.127,,,2022-04-19 13:37:05,2022-04-19 13:37:20,14.647s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-19 13:37:20,2022-04-19 13:37:20,0.196s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Chrome 100.0.4896.127,,,2022-04-19 13:37:20,2022-04-19 13:37:21,0.907s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Chrome 100.0.4896.127,,,2022-04-19 13:37:21,2022-04-19 13:37:23,1.474s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Chrome 100.0.4896.127,,,2022-04-19 13:37:23,2022-04-19 13:37:24,1.392s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Chrome 100.0.4896.127,,,2022-04-19 13:37:24,2022-04-19 13:37:25,1.042s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Chrome 100.0.4896.127,,,2022-04-19 13:37:25,2022-04-19 13:37:26,1.009s,PASSED
"comment(""When he logins to CURA system"")",Chrome 100.0.4896.127,,,2022-04-19 13:37:26,2022-04-19 13:37:26,0.004s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Chrome 100.0.4896.127,,,2022-04-19 13:37:26,2022-04-19 13:37:27,0.947s,PASSED
"comment(""Then he should be able to login successfully"")",Chrome 100.0.4896.127,,,2022-04-19 13:37:27,2022-04-19 13:37:27,0.004s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Chrome 100.0.4896.127,,,2022-04-19 13:37:27,2022-04-19 13:37:27,0.323s,PASSED
