Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Chrome 100.0.4896.75,,,2022-04-07 13:02:18,2022-04-07 13:03:15,56.610s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-07 13:02:18,2022-04-07 13:02:42,23.779s,PASSED
"comment(""Story: Login to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 13:02:20,2022-04-07 13:02:20,0.188s,PASSED
"comment(""Given that the user has the valid login information"")",Chrome 100.0.4896.75,,,2022-04-07 13:02:20,2022-04-07 13:02:20,0.010s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 13:02:20,2022-04-07 13:02:32,11.679s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 13:02:32,2022-04-07 13:02:32,0.315s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 13:02:32,2022-04-07 13:02:33,1.038s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 13:02:33,2022-04-07 13:02:34,1.214s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Chrome 100.0.4896.75,,,2022-04-07 13:02:34,2022-04-07 13:02:35,0.948s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Chrome 100.0.4896.75,,,2022-04-07 13:02:35,2022-04-07 13:02:36,0.897s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 13:02:36,2022-04-07 13:02:37,1.120s,PASSED
"comment(""When he logins to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 13:02:37,2022-04-07 13:02:37,0.003s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Chrome 100.0.4896.75,,,2022-04-07 13:02:37,2022-04-07 13:02:38,0.999s,PASSED
"comment(""Then he should be able to login successfully"")",Chrome 100.0.4896.75,,,2022-04-07 13:02:38,2022-04-07 13:02:38,0.003s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Chrome 100.0.4896.75,,,2022-04-07 13:02:38,2022-04-07 13:02:38,0.309s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 13:02:38,2022-04-07 13:02:40,1.450s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 13:02:40,2022-04-07 13:02:40,0.130s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 13:02:42,2022-04-07 13:02:42,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 13:02:42,2022-04-07 13:03:15,32.334s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.75,,,2022-04-07 13:02:43,2022-04-07 13:02:43,0.009s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.75,,,2022-04-07 13:02:43,2022-04-07 13:02:43,0.003s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 13:02:43,2022-04-07 13:02:51,7.971s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 13:02:51,2022-04-07 13:02:51,0.183s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-07 13:02:51,2022-04-07 13:02:55,4.314s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 100.0.4896.75,,,2022-04-07 13:02:55,2022-04-07 13:02:55,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 13:02:55,2022-04-07 13:02:56,0.969s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 100.0.4896.75,,,2022-04-07 13:02:56,2022-04-07 13:02:57,0.701s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 100.0.4896.75,,,2022-04-07 13:02:57,2022-04-07 13:02:58,0.705s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 100.0.4896.75,,,2022-04-07 13:02:58,2022-04-07 13:02:58,0.323s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 100.0.4896.75,,,2022-04-07 13:02:58,2022-04-07 13:02:59,0.675s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 100.0.4896.75,,,2022-04-07 13:02:59,2022-04-07 13:02:59,0.405s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 100.0.4896.75,,,2022-04-07 13:02:59,2022-04-07 13:03:00,0.779s,PASSED
click(CommentLabelObject),Chrome 100.0.4896.75,,,2022-04-07 13:03:00,2022-04-07 13:03:01,0.631s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 100.0.4896.75,,,2022-04-07 13:03:01,2022-04-07 13:03:02,0.981s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.75,,,2022-04-07 13:03:02,2022-04-07 13:03:02,0.602s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.75,,,2022-04-07 13:03:02,2022-04-07 13:03:02,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 13:03:02,2022-04-07 13:03:03,1.278s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 13:03:03,2022-04-07 13:03:04,0.847s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.75,,,2022-04-07 13:03:04,2022-04-07 13:03:09,4.556s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.75,,,2022-04-07 13:03:09,2022-04-07 13:03:09,0.363s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.75,,,2022-04-07 13:03:09,2022-04-07 13:03:09,0.057s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.75,,,2022-04-07 13:03:09,2022-04-07 13:03:10,0.398s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.75,,,2022-04-07 13:03:10,2022-04-07 13:03:10,0.296s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.75,,,2022-04-07 13:03:10,2022-04-07 13:03:10,0.327s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.75,,,2022-04-07 13:03:10,2022-04-07 13:03:11,0.318s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.75,,,2022-04-07 13:03:11,2022-04-07 13:03:11,0.392s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 13:03:11,2022-04-07 13:03:12,1.297s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 13:03:12,2022-04-07 13:03:12,0.122s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 13:03:15,2022-04-07 13:03:15,0.000s,PASSED
