Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Chrome 100.0.4896.75,,,2022-04-07 17:06:40,2022-04-07 17:07:33,52.230s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-07 17:06:41,2022-04-07 17:07:00,19.554s,PASSED
"comment(""Story: Login to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 17:06:42,2022-04-07 17:06:42,0.104s,PASSED
"comment(""Given that the user has the valid login information"")",Chrome 100.0.4896.75,,,2022-04-07 17:06:42,2022-04-07 17:06:42,0.005s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 17:06:42,2022-04-07 17:06:50,8.359s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 17:06:50,2022-04-07 17:06:51,0.246s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 17:06:51,2022-04-07 17:06:52,0.939s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 17:06:52,2022-04-07 17:06:53,1.047s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Chrome 100.0.4896.75,,,2022-04-07 17:06:53,2022-04-07 17:06:54,1.024s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Chrome 100.0.4896.75,,,2022-04-07 17:06:54,2022-04-07 17:06:55,1.036s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 17:06:55,2022-04-07 17:06:56,0.815s,PASSED
"comment(""When he logins to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 17:06:56,2022-04-07 17:06:56,0.005s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Chrome 100.0.4896.75,,,2022-04-07 17:06:56,2022-04-07 17:06:57,0.993s,PASSED
"comment(""Then he should be able to login successfully"")",Chrome 100.0.4896.75,,,2022-04-07 17:06:57,2022-04-07 17:06:57,0.004s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Chrome 100.0.4896.75,,,2022-04-07 17:06:57,2022-04-07 17:06:57,0.317s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 17:06:57,2022-04-07 17:06:58,1.278s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 17:06:58,2022-04-07 17:06:58,0.074s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 17:07:00,2022-04-07 17:07:00,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 17:07:00,2022-04-07 17:07:33,32.233s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.75,,,2022-04-07 17:07:01,2022-04-07 17:07:01,0.003s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.75,,,2022-04-07 17:07:01,2022-04-07 17:07:01,0.003s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 17:07:01,2022-04-07 17:07:09,8.082s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 17:07:09,2022-04-07 17:07:09,0.156s,PASSED
