Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Chrome 100.0.4896.75,,,2022-04-07 16:08:27,2022-04-07 16:09:16,49.171s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-07 16:08:27,2022-04-07 16:08:47,19.555s,PASSED
"comment(""Story: Login to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 16:08:29,2022-04-07 16:08:29,0.101s,PASSED
"comment(""Given that the user has the valid login information"")",Chrome 100.0.4896.75,,,2022-04-07 16:08:29,2022-04-07 16:08:29,0.006s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 16:08:29,2022-04-07 16:08:37,8.415s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 16:08:37,2022-04-07 16:08:37,0.210s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 16:08:37,2022-04-07 16:08:38,0.845s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 16:08:38,2022-04-07 16:08:39,1.011s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Chrome 100.0.4896.75,,,2022-04-07 16:08:39,2022-04-07 16:08:40,1.201s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Chrome 100.0.4896.75,,,2022-04-07 16:08:40,2022-04-07 16:08:41,0.857s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 16:08:41,2022-04-07 16:08:42,0.875s,PASSED
"comment(""When he logins to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 16:08:42,2022-04-07 16:08:42,0.005s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Chrome 100.0.4896.75,,,2022-04-07 16:08:42,2022-04-07 16:08:43,1.048s,PASSED
"comment(""Then he should be able to login successfully"")",Chrome 100.0.4896.75,,,2022-04-07 16:08:43,2022-04-07 16:08:43,0.005s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Chrome 100.0.4896.75,,,2022-04-07 16:08:43,2022-04-07 16:08:43,0.302s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 16:08:43,2022-04-07 16:08:45,1.217s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 16:08:45,2022-04-07 16:08:45,0.077s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 16:08:47,2022-04-07 16:08:47,0.000s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 16:08:47,2022-04-07 16:09:16,29.284s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.75,,,2022-04-07 16:08:48,2022-04-07 16:08:48,0.003s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.75,,,2022-04-07 16:08:48,2022-04-07 16:08:48,0.003s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 16:08:48,2022-04-07 16:08:54,6.448s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 16:08:54,2022-04-07 16:08:54,0.161s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-07 16:08:54,2022-04-07 16:08:58,3.958s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 100.0.4896.75,,,2022-04-07 16:08:58,2022-04-07 16:08:58,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 16:08:58,2022-04-07 16:08:59,1.094s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 100.0.4896.75,,,2022-04-07 16:08:59,2022-04-07 16:09:00,0.801s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 100.0.4896.75,,,2022-04-07 16:09:00,2022-04-07 16:09:01,0.780s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 100.0.4896.75,,,2022-04-07 16:09:01,2022-04-07 16:09:01,0.329s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 100.0.4896.75,,,2022-04-07 16:09:01,2022-04-07 16:09:02,0.690s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 100.0.4896.75,,,2022-04-07 16:09:02,2022-04-07 16:09:02,0.319s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 100.0.4896.75,,,2022-04-07 16:09:02,2022-04-07 16:09:03,0.842s,PASSED
click(CommentLabelObject),Chrome 100.0.4896.75,,,2022-04-07 16:09:03,2022-04-07 16:09:04,0.646s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 100.0.4896.75,,,2022-04-07 16:09:04,2022-04-07 16:09:04,0.841s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.75,,,2022-04-07 16:09:04,2022-04-07 16:09:05,0.587s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.75,,,2022-04-07 16:09:05,2022-04-07 16:09:05,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 16:09:05,2022-04-07 16:09:06,0.962s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 16:09:06,2022-04-07 16:09:07,0.620s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.75,,,2022-04-07 16:09:07,2022-04-07 16:09:11,4.110s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.75,,,2022-04-07 16:09:11,2022-04-07 16:09:11,0.296s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.75,,,2022-04-07 16:09:11,2022-04-07 16:09:11,0.003s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:09:11,2022-04-07 16:09:11,0.418s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:09:11,2022-04-07 16:09:12,0.387s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:09:12,2022-04-07 16:09:12,0.283s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:09:12,2022-04-07 16:09:12,0.271s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.75,,,2022-04-07 16:09:12,2022-04-07 16:09:13,0.405s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 16:09:13,2022-04-07 16:09:14,1.226s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 16:09:14,2022-04-07 16:09:14,0.068s,PASSED
