Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,,,,2022-04-19 14:55:11,2022-04-19 14:55:31,19.330s,FAILED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-19 14:55:12,2022-04-19 14:55:25,13.520s,FAILED
"comment(""Story: Login to CURA system"")",,,,2022-04-19 14:55:13,2022-04-19 14:55:13,0.173s,PASSED
"comment(""Given that the user has the valid login information"")",,,,2022-04-19 14:55:13,2022-04-19 14:55:13,0.007s,PASSED
openBrowser(G_SiteURL),,,,2022-04-19 14:55:13,2022-04-19 14:55:23,9.648s,FAILED
Start listener action : terminateRunningWebDrivers,,,,2022-04-19 14:55:23,2022-04-19 14:55:23,0.119s,PASSED
Video,,,,2022-04-19 14:55:25,2022-04-19 14:55:25,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-19 14:55:25,2022-04-19 14:55:31,5.498s,FAILED
"comment(""Story: Book an appointment"")",,,,2022-04-19 14:55:26,2022-04-19 14:55:26,0.004s,PASSED
"comment(""Given that the user has logged into their account"")",,,,2022-04-19 14:55:26,2022-04-19 14:55:26,0.005s,PASSED
openBrowser(G_SiteURL),,,,2022-04-19 14:55:26,2022-04-19 14:55:28,2.290s,FAILED
Start listener action : terminateRunningWebDrivers,,,,2022-04-19 14:55:28,2022-04-19 14:55:29,0.075s,PASSED
Video,,,,2022-04-19 14:55:31,2022-04-19 14:55:31,0.001s,PASSED
