Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Firefox 98.0,,,2022-04-21 17:26:23,2022-04-21 17:27:21,57.703s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Firefox 98.0,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-21 17:26:23,2022-04-21 17:26:46,22.944s,PASSED
"comment(""Story: Login to CURA system"")",Firefox 98.0,,,2022-04-21 17:26:25,2022-04-21 17:26:25,0.120s,PASSED
"comment(""Given that the user has the valid login information"")",Firefox 98.0,,,2022-04-21 17:26:25,2022-04-21 17:26:25,0.013s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-21 17:26:25,2022-04-21 17:26:36,11.157s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-21 17:26:36,2022-04-21 17:26:37,0.690s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Firefox 98.0,,,2022-04-21 17:26:37,2022-04-21 17:26:38,0.919s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Firefox 98.0,,,2022-04-21 17:26:38,2022-04-21 17:26:39,1.081s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Firefox 98.0,,,2022-04-21 17:26:39,2022-04-21 17:26:39,0.703s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Firefox 98.0,,,2022-04-21 17:26:39,2022-04-21 17:26:40,0.569s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Firefox 98.0,,,2022-04-21 17:26:40,2022-04-21 17:26:41,1.364s,PASSED
"comment(""When he logins to CURA system"")",Firefox 98.0,,,2022-04-21 17:26:41,2022-04-21 17:26:41,0.030s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Firefox 98.0,,,2022-04-21 17:26:41,2022-04-21 17:26:42,1.048s,PASSED
"comment(""Then he should be able to login successfully"")",Firefox 98.0,,,2022-04-21 17:26:42,2022-04-21 17:26:42,0.004s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Firefox 98.0,,,2022-04-21 17:26:42,2022-04-21 17:26:43,0.443s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-21 17:26:43,2022-04-21 17:26:44,1.339s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-21 17:26:44,2022-04-21 17:26:44,0.113s,PASSED
Video,Firefox 98.0,,,2022-04-21 17:26:46,2022-04-21 17:26:46,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Firefox 98.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-21 17:26:46,2022-04-21 17:27:21,34.422s,PASSED
