Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Chrome 100.0.4896.75,,,2022-04-07 15:02:48,2022-04-07 15:03:54,1m - 5.955s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-07 15:02:49,2022-04-07 15:03:12,23.674s,PASSED
"comment(""Story: Login to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 15:02:51,2022-04-07 15:02:51,0.184s,PASSED
"comment(""Given that the user has the valid login information"")",Chrome 100.0.4896.75,,,2022-04-07 15:02:51,2022-04-07 15:02:51,0.009s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 15:02:51,2022-04-07 15:03:02,10.282s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 15:03:02,2022-04-07 15:03:02,0.212s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 15:03:02,2022-04-07 15:03:03,0.907s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 15:03:03,2022-04-07 15:03:04,1.290s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Chrome 100.0.4896.75,,,2022-04-07 15:03:04,2022-04-07 15:03:05,1.115s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Chrome 100.0.4896.75,,,2022-04-07 15:03:05,2022-04-07 15:03:06,0.807s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 15:03:06,2022-04-07 15:03:07,0.882s,PASSED
"comment(""When he logins to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:07,2022-04-07 15:03:07,0.003s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Chrome 100.0.4896.75,,,2022-04-07 15:03:07,2022-04-07 15:03:08,1.042s,PASSED
"comment(""Then he should be able to login successfully"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:08,2022-04-07 15:03:08,0.003s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Chrome 100.0.4896.75,,,2022-04-07 15:03:08,2022-04-07 15:03:08,0.549s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 15:03:08,2022-04-07 15:03:10,1.537s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 15:03:10,2022-04-07 15:03:10,0.421s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 15:03:12,2022-04-07 15:03:12,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 15:03:12,2022-04-07 15:03:54,41.486s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:13,2022-04-07 15:03:13,0.003s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:13,2022-04-07 15:03:13,0.003s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 15:03:13,2022-04-07 15:03:21,7.780s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 15:03:21,2022-04-07 15:03:21,0.200s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-07 15:03:21,2022-04-07 15:03:26,4.391s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:26,2022-04-07 15:03:26,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 15:03:26,2022-04-07 15:03:27,0.987s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 100.0.4896.75,,,2022-04-07 15:03:27,2022-04-07 15:03:27,0.782s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 100.0.4896.75,,,2022-04-07 15:03:27,2022-04-07 15:03:28,0.816s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 100.0.4896.75,,,2022-04-07 15:03:28,2022-04-07 15:03:29,0.430s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 100.0.4896.75,,,2022-04-07 15:03:29,2022-04-07 15:03:29,0.644s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 100.0.4896.75,,,2022-04-07 15:03:29,2022-04-07 15:03:30,0.370s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:30,2022-04-07 15:03:31,0.876s,PASSED
click(CommentLabelObject),Chrome 100.0.4896.75,,,2022-04-07 15:03:31,2022-04-07 15:03:31,0.576s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 100.0.4896.75,,,2022-04-07 15:03:31,2022-04-07 15:03:32,1.085s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.75,,,2022-04-07 15:03:32,2022-04-07 15:03:33,0.793s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:33,2022-04-07 15:03:33,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 15:03:33,2022-04-07 15:03:34,0.926s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 15:03:34,2022-04-07 15:03:35,0.764s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:35,2022-04-07 15:03:40,5.506s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.75,,,2022-04-07 15:03:40,2022-04-07 15:03:41,0.691s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.75,,,2022-04-07 15:03:41,2022-04-07 15:03:41,0.008s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:03:41,2022-04-07 15:03:43,1.634s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:03:43,2022-04-07 15:03:44,1.919s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:03:44,2022-04-07 15:03:46,2.006s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:03:46,2022-04-07 15:03:48,1.969s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.75,,,2022-04-07 15:03:48,2022-04-07 15:03:50,1.973s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 15:03:50,2022-04-07 15:03:52,1.263s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 15:03:52,2022-04-07 15:03:52,0.108s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 15:03:54,2022-04-07 15:03:54,0.000s,PASSED
