Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Firefox 98.0,,,2022-04-07 16:23:15,2022-04-07 16:24:07,52.078s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Firefox 98.0,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-07 16:23:15,2022-04-07 16:23:37,21.404s,PASSED
"comment(""Story: Login to CURA system"")",Firefox 98.0,,,2022-04-07 16:23:16,2022-04-07 16:23:16,0.084s,PASSED
"comment(""Given that the user has the valid login information"")",Firefox 98.0,,,2022-04-07 16:23:16,2022-04-07 16:23:16,0.004s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-07 16:23:16,2022-04-07 16:23:28,11.938s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-07 16:23:28,2022-04-07 16:23:29,0.511s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Firefox 98.0,,,2022-04-07 16:23:29,2022-04-07 16:23:30,0.737s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Firefox 98.0,,,2022-04-07 16:23:30,2022-04-07 16:23:31,0.983s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Firefox 98.0,,,2022-04-07 16:23:31,2022-04-07 16:23:31,0.552s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Firefox 98.0,,,2022-04-07 16:23:31,2022-04-07 16:23:32,0.545s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Firefox 98.0,,,2022-04-07 16:23:32,2022-04-07 16:23:32,0.584s,PASSED
"comment(""When he logins to CURA system"")",Firefox 98.0,,,2022-04-07 16:23:32,2022-04-07 16:23:32,0.004s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Firefox 98.0,,,2022-04-07 16:23:32,2022-04-07 16:23:33,0.897s,PASSED
"comment(""Then he should be able to login successfully"")",Firefox 98.0,,,2022-04-07 16:23:33,2022-04-07 16:23:33,0.003s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Firefox 98.0,,,2022-04-07 16:23:33,2022-04-07 16:23:34,0.497s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-07 16:23:34,2022-04-07 16:23:35,0.857s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-07 16:23:35,2022-04-07 16:23:35,0.079s,PASSED
Video,Firefox 98.0,,,2022-04-07 16:23:37,2022-04-07 16:23:37,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Firefox 98.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 16:23:37,2022-04-07 16:24:07,30.210s,PASSED
"comment(""Story: Book an appointment"")",Firefox 98.0,,,2022-04-07 16:23:37,2022-04-07 16:23:37,0.003s,PASSED
"comment(""Given that the user has logged into their account"")",Firefox 98.0,,,2022-04-07 16:23:37,2022-04-07 16:23:37,0.004s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-07 16:23:37,2022-04-07 16:23:45,8.210s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-07 16:23:45,2022-04-07 16:23:46,0.484s,PASSED
