Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Firefox 98.0,,,2022-04-19 15:16:44,2022-04-19 15:17:38,54.469s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Firefox 98.0,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-19 15:16:44,2022-04-19 15:17:07,22.989s,PASSED
"comment(""Story: Login to CURA system"")",Firefox 98.0,,,2022-04-19 15:16:46,2022-04-19 15:16:46,0.191s,PASSED
"comment(""Given that the user has the valid login information"")",Firefox 98.0,,,2022-04-19 15:16:46,2022-04-19 15:16:46,0.006s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-19 15:16:46,2022-04-19 15:17:00,13.808s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-19 15:17:00,2022-04-19 15:17:00,0.097s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Firefox 98.0,,,2022-04-19 15:17:00,2022-04-19 15:17:02,1.220s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Firefox 98.0,,,2022-04-19 15:17:02,2022-04-19 15:17:03,1.032s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Firefox 98.0,,,2022-04-19 15:17:03,2022-04-19 15:17:03,0.243s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Firefox 98.0,,,2022-04-19 15:17:03,2022-04-19 15:17:03,0.242s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Firefox 98.0,,,2022-04-19 15:17:03,2022-04-19 15:17:03,0.262s,PASSED
"comment(""When he logins to CURA system"")",Firefox 98.0,,,2022-04-19 15:17:03,2022-04-19 15:17:03,0.011s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Firefox 98.0,,,2022-04-19 15:17:03,2022-04-19 15:17:04,0.934s,PASSED
"comment(""Then he should be able to login successfully"")",Firefox 98.0,,,2022-04-19 15:17:04,2022-04-19 15:17:04,0.005s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Firefox 98.0,,,2022-04-19 15:17:04,2022-04-19 15:17:04,0.104s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-19 15:17:04,2022-04-19 15:17:05,0.810s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-19 15:17:05,2022-04-19 15:17:05,0.151s,PASSED
Video,Firefox 98.0,,,2022-04-19 15:17:07,2022-04-19 15:17:07,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Firefox 98.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-19 15:17:07,2022-04-19 15:17:38,30.964s,PASSED
"comment(""Story: Book an appointment"")",Firefox 98.0,,,2022-04-19 15:17:08,2022-04-19 15:17:08,0.004s,PASSED
"comment(""Given that the user has logged into their account"")",Firefox 98.0,,,2022-04-19 15:17:08,2022-04-19 15:17:08,0.005s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-19 15:17:08,2022-04-19 15:17:18,9.644s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-19 15:17:18,2022-04-19 15:17:18,0.024s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Firefox 98.0,,,2022-04-19 15:17:18,2022-04-19 15:17:25,7.305s,PASSED
"comment(""And Appointment page is displayed"")",Firefox 98.0,,,2022-04-19 15:17:25,2022-04-19 15:17:25,0.156s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-19 15:17:25,2022-04-19 15:17:26,0.899s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Firefox 98.0,,,2022-04-19 15:17:26,2022-04-19 15:17:27,0.699s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Firefox 98.0,,,2022-04-19 15:17:27,2022-04-19 15:17:27,0.212s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Firefox 98.0,,,2022-04-19 15:17:27,2022-04-19 15:17:28,0.647s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Firefox 98.0,,,2022-04-19 15:17:28,2022-04-19 15:17:28,0.172s,PASSED
