Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Chrome 100.0.4896.75,,,2022-04-07 14:09:50,2022-04-07 14:10:45,55.493s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-07 14:09:50,2022-04-07 14:10:12,22.029s,PASSED
"comment(""Story: Login to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 14:09:52,2022-04-07 14:09:52,0.176s,PASSED
"comment(""Given that the user has the valid login information"")",Chrome 100.0.4896.75,,,2022-04-07 14:09:52,2022-04-07 14:09:52,0.015s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 14:09:52,2022-04-07 14:10:02,9.773s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 14:10:02,2022-04-07 14:10:02,0.346s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 14:10:02,2022-04-07 14:10:03,0.891s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 14:10:03,2022-04-07 14:10:04,1.392s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Chrome 100.0.4896.75,,,2022-04-07 14:10:04,2022-04-07 14:10:05,1.079s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Chrome 100.0.4896.75,,,2022-04-07 14:10:05,2022-04-07 14:10:06,0.695s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Chrome 100.0.4896.75,,,2022-04-07 14:10:06,2022-04-07 14:10:07,0.823s,PASSED
"comment(""When he logins to CURA system"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:07,2022-04-07 14:10:07,0.003s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Chrome 100.0.4896.75,,,2022-04-07 14:10:07,2022-04-07 14:10:08,1.048s,PASSED
"comment(""Then he should be able to login successfully"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:08,2022-04-07 14:10:08,0.004s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Chrome 100.0.4896.75,,,2022-04-07 14:10:08,2022-04-07 14:10:08,0.358s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 14:10:08,2022-04-07 14:10:10,1.541s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 14:10:10,2022-04-07 14:10:10,0.259s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 14:10:12,2022-04-07 14:10:12,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Chrome 100.0.4896.75,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-07 14:10:12,2022-04-07 14:10:45,33.026s,PASSED
"comment(""Story: Book an appointment"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:13,2022-04-07 14:10:13,0.004s,PASSED
"comment(""Given that the user has logged into their account"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:13,2022-04-07 14:10:13,0.004s,PASSED
openBrowser(G_SiteURL),Chrome 100.0.4896.75,,,2022-04-07 14:10:13,2022-04-07 14:10:21,7.691s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-07 14:10:21,2022-04-07 14:10:21,0.179s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-07 14:10:21,2022-04-07 14:10:25,4.642s,PASSED
"comment(""And Appointment page is displayed"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:25,2022-04-07 14:10:25,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 14:10:25,2022-04-07 14:10:26,1.038s,PASSED
"selectOptionByLabel(findTestObject(""Page_CuraAppointment/lst_Facility""), ""Hongkong CURA Healthcare Center"", false)",Chrome 100.0.4896.75,,,2022-04-07 14:10:26,2022-04-07 14:10:27,0.734s,PASSED
"takeElementScreenshotAsCheckpoint(""Facilty"", FacilityObject)",Chrome 100.0.4896.75,,,2022-04-07 14:10:27,2022-04-07 14:10:28,0.764s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Medicaid""))",Chrome 100.0.4896.75,,,2022-04-07 14:10:28,2022-04-07 14:10:28,0.347s,PASSED
"takeElementScreenshotAsCheckpoint(""Medicare"", MedicareChoicesObject)",Chrome 100.0.4896.75,,,2022-04-07 14:10:28,2022-04-07 14:10:29,0.734s,PASSED
"check(findTestObject(""Page_CuraAppointment/chk_Readmission""))",Chrome 100.0.4896.75,,,2022-04-07 14:10:29,2022-04-07 14:10:29,0.333s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_VisitDate""), ""27/12/2016"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:29,2022-04-07 14:10:30,0.814s,PASSED
click(CommentLabelObject),Chrome 100.0.4896.75,,,2022-04-07 14:10:30,2022-04-07 14:10:31,0.717s,PASSED
"takeElementScreenshotAsCheckpoint(""Visit Date"", DateObject)",Chrome 100.0.4896.75,,,2022-04-07 14:10:31,2022-04-07 14:10:32,0.746s,PASSED
"setText(findTestObject(""Page_CuraAppointment/txt_Comment""), ""Please make appointment as soon as possible."")",Chrome 100.0.4896.75,,,2022-04-07 14:10:32,2022-04-07 14:10:32,0.700s,PASSED
"comment(""When he fills in valid information in Appointment page"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:32,2022-04-07 14:10:32,0.003s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog With Data"", AppointmentDialogObject)",Chrome 100.0.4896.75,,,2022-04-07 14:10:32,2022-04-07 14:10:33,1.036s,PASSED
"click(findTestObject(""Page_CuraAppointment/btn_BookAppointment""))",Chrome 100.0.4896.75,,,2022-04-07 14:10:33,2022-04-07 14:10:34,0.992s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Review Appoitment"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:34,2022-04-07 14:10:39,4.965s,PASSED
"verifyTextPresent(""Appointment Confirmation"", false)",Chrome 100.0.4896.75,,,2022-04-07 14:10:39,2022-04-07 14:10:40,0.331s,PASSED
"comment(""Then he should be able to book a new appointment"")",Chrome 100.0.4896.75,,,2022-04-07 14:10:40,2022-04-07 14:10:40,0.003s,PASSED
"verifyMatch(""Hongkong CURA Healthcare Center"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Facility"")), false)",Chrome 100.0.4896.75,,,2022-04-07 14:10:40,2022-04-07 14:10:40,0.336s,PASSED
"verifyMatch(""Yes"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_HospitalReadmission"")), false)",Chrome 100.0.4896.75,,,2022-04-07 14:10:40,2022-04-07 14:10:40,0.419s,PASSED
"verifyMatch(""Medicaid"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Program"")), false)",Chrome 100.0.4896.75,,,2022-04-07 14:10:40,2022-04-07 14:10:41,0.465s,PASSED
"verifyMatch(""27/12/2016"", getText(findTestObject(""Page_AppointmentConfirmation/lbl_VisitDate"")), false)",Chrome 100.0.4896.75,,,2022-04-07 14:10:41,2022-04-07 14:10:41,0.414s,PASSED
"verifyMatch(""Please make appointment as soon as possible."", getText(findTestObject(""Page_AppointmentConfirmation/lbl_Comment"")), false)",Chrome 100.0.4896.75,,,2022-04-07 14:10:41,2022-04-07 14:10:42,0.364s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-07 14:10:42,2022-04-07 14:10:43,1.321s,PASSED
Start listener action : terminateRunningWebDrivers,Chrome 100.0.4896.75,,,2022-04-07 14:10:43,2022-04-07 14:10:43,0.092s,PASSED
Video,Chrome 100.0.4896.75,,,2022-04-07 14:10:45,2022-04-07 14:10:45,0.001s,PASSED
