Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Firefox 98.0,,,2022-04-19 13:48:59,2022-04-19 13:49:52,52.856s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Firefox 98.0,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-19 13:48:59,2022-04-19 13:49:21,21.174s,PASSED
"comment(""Story: Login to CURA system"")",Firefox 98.0,,,2022-04-19 13:49:01,2022-04-19 13:49:01,0.165s,PASSED
"comment(""Given that the user has the valid login information"")",Firefox 98.0,,,2022-04-19 13:49:01,2022-04-19 13:49:01,0.007s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-19 13:49:01,2022-04-19 13:49:12,11.273s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-19 13:49:12,2022-04-19 13:49:13,0.523s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Firefox 98.0,,,2022-04-19 13:49:13,2022-04-19 13:49:13,0.811s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Firefox 98.0,,,2022-04-19 13:49:13,2022-04-19 13:49:14,0.909s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Firefox 98.0,,,2022-04-19 13:49:14,2022-04-19 13:49:15,0.680s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Firefox 98.0,,,2022-04-19 13:49:15,2022-04-19 13:49:15,0.533s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Firefox 98.0,,,2022-04-19 13:49:15,2022-04-19 13:49:16,0.731s,PASSED
"comment(""When he logins to CURA system"")",Firefox 98.0,,,2022-04-19 13:49:16,2022-04-19 13:49:16,0.004s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Firefox 98.0,,,2022-04-19 13:49:16,2022-04-19 13:49:17,0.940s,PASSED
"comment(""Then he should be able to login successfully"")",Firefox 98.0,,,2022-04-19 13:49:17,2022-04-19 13:49:17,0.005s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Firefox 98.0,,,2022-04-19 13:49:17,2022-04-19 13:49:18,0.488s,PASSED
closeBrowser(),Firefox 98.0,,,2022-04-19 13:49:18,2022-04-19 13:49:18,0.787s,PASSED
Start listener action : terminateRunningWebDrivers,Firefox 98.0,,,2022-04-19 13:49:18,2022-04-19 13:49:19,0.099s,PASSED
Video,Firefox 98.0,,,2022-04-19 13:49:21,2022-04-19 13:49:21,0.001s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment_With TestOps Vision,Firefox 98.0,"Verify if users can book an appointment sucessfully.
Pre-condition: Users have already logged in

Steps:
- Fill in appoinment's information
- Click on appointment's button

Expected results:
Appointment Confirmation page is displayed",,2022-04-19 13:49:21,2022-04-19 13:49:52,31.377s,PASSED
"comment(""Story: Book an appointment"")",Firefox 98.0,,,2022-04-19 13:49:21,2022-04-19 13:49:21,0.004s,PASSED
"comment(""Given that the user has logged into their account"")",Firefox 98.0,,,2022-04-19 13:49:21,2022-04-19 13:49:21,0.005s,PASSED
openBrowser(G_SiteURL),Firefox 98.0,,,2022-04-19 13:49:21,2022-04-19 13:49:30,9.016s,PASSED
maximizeWindow(),Firefox 98.0,,,2022-04-19 13:49:30,2022-04-19 13:49:31,0.513s,PASSED
"callTestCase(findTestCase(""Common Test Cases/Login""), [""Username"":""John Doe"", ""Password"":""ThisIsNotAPassword""], STOP_ON_FAILURE)",Firefox 98.0,,,2022-04-19 13:49:31,2022-04-19 13:49:35,3.932s,PASSED
"comment(""And Appointment page is displayed"")",Firefox 98.0,,,2022-04-19 13:49:35,2022-04-19 13:49:35,0.004s,PASSED
"takeElementScreenshotAsCheckpoint(""Appointment Dialog Origin"", AppointmentDialogObject)",Firefox 98.0,,,2022-04-19 13:49:35,2022-04-19 13:49:35,0.767s,PASSED
