Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_RegressionTest_With TestOps Vision,Edge Chromium 100,,,2022-04-19 15:32:47,2022-04-19 15:33:46,58.570s,PASSED
,,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login_With TestOps Vision,Edge Chromium 100,"Verify if users can login successful. 

Steps:
- Click on 'Book Appointment' button to login
- Input username and password
- Click on 'Login' button

Expected result:
'Appointment' section is displayed after successful login",,2022-04-19 15:32:48,2022-04-19 15:33:11,23.104s,PASSED
"comment(""Story: Login to CURA system"")",Edge Chromium 100,,,2022-04-19 15:32:50,2022-04-19 15:32:50,0.145s,PASSED
"comment(""Given that the user has the valid login information"")",Edge Chromium 100,,,2022-04-19 15:32:50,2022-04-19 15:32:50,0.008s,PASSED
openBrowser(G_SiteURL),Edge Chromium 100,,,2022-04-19 15:32:50,2022-04-19 15:33:01,11.771s,PASSED
maximizeWindow(),Edge Chromium 100,,,2022-04-19 15:33:01,2022-04-19 15:33:02,0.522s,PASSED
"click(findTestObject(""Page_CuraHomepage/btn_MakeAppointment""))",Edge Chromium 100,,,2022-04-19 15:33:02,2022-04-19 15:33:03,0.831s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog Origin"", LoginObject)",Edge Chromium 100,,,2022-04-19 15:33:03,2022-04-19 15:33:05,1.895s,PASSED
"setText(findTestObject(""Page_Login/txt_UserName""), Username)",Edge Chromium 100,,,2022-04-19 15:33:05,2022-04-19 15:33:05,0.742s,PASSED
"setText(findTestObject(""Page_Login/txt_Password""), Password)",Edge Chromium 100,,,2022-04-19 15:33:05,2022-04-19 15:33:06,0.388s,PASSED
"takeElementScreenshotAsCheckpoint(""Login Dialog With Data"", LoginObject)",Edge Chromium 100,,,2022-04-19 15:33:06,2022-04-19 15:33:07,1.011s,PASSED
"comment(""When he logins to CURA system"")",Edge Chromium 100,,,2022-04-19 15:33:07,2022-04-19 15:33:07,0.003s,PASSED
"click(findTestObject(""Page_Login/btn_Login""))",Edge Chromium 100,,,2022-04-19 15:33:07,2022-04-19 15:33:08,0.744s,PASSED
"comment(""Then he should be able to login successfully"")",Edge Chromium 100,,,2022-04-19 15:33:08,2022-04-19 15:33:08,0.007s,PASSED
"landingPage = verifyElementPresent(findTestObject(""Page_CuraAppointment/div_Appointment""), G_Timeout)",Edge Chromium 100,,,2022-04-19 15:33:08,2022-04-19 15:33:08,0.131s,PASSED
closeBrowser(),Edge Chromium 100,,,2022-04-19 15:33:08,2022-04-19 15:33:09,1.314s,PASSED
Start listener action : terminateRunningWebDrivers,Edge Chromium 100,,,2022-04-19 15:33:09,2022-04-19 15:33:09,0.108s,PASSED
Video,Edge Chromium 100,,,2022-04-19 15:33:11,2022-04-19 15:33:11,0.001s,PASSED
,,,,,,,
